Name,Timestamp,Status,Description,Vibration Frequency,Vibration Amplitude,Bearing Temperature,Motor Temperature,Belt Load,Torque,Noise Levels,Current and Voltage,Hydraulic Pressure,Belt Thickness,Roller Condition
Conveyor Belt 4,1/28/2024 4:30,Maintenance,Check Belt Cleaners and Scrapers,1490,0.04,60,80,1,280,55,14,375,1.67775,80.509
Conveyor Belt 4,1/28/2024 4:45,Running,,1497.61,0.04,60.039,80.197,1.31,283.41,58.03,15.53,381.71,1.6775,80.436
Conveyor Belt 4,1/28/2024 5:00,Running,,1502.78,0.05,60.82,80.187,1.24,318.5,58.66,15.21,382.02,1.67725,80.363
Conveyor Belt 4,1/28/2024 5:15,Running,,1492.64,0.05,60.631,80.033,1.37,308.61,58.19,15.87,383.58,1.677,80.29
Conveyor Belt 4,ERROR,Running,,1494.29,0.05,60.636,80.606,1.39,303.8,55.75,15.97,375.78,,80.217
Conveyor Belt 4,1/28/2024 5:45,Running,,1502.74,0.05,60.899,80.76,1.06,299.1,60.6,14.29,384.55,1.6765,80.144
Conveyor Belt 4,1/28/2024 6:00,Running,,1498.91,0.04,61.513,80.798,1.16,286.42,64.25,14.81,379.14,1.67625,80.071
ERROR,1/28/2024 6:15,Running,,1500.43,0.05,61.767,81.078,1.21,287.82,64.83,15.05,384.57,,79.998
Conveyor Belt 4,1/28/2024 6:30,Running,,1492.73,0.06,61.631,81.415,1.07,285.96,57.92,14.33,379.4,1.67575,79.925
Conveyor Belt 4,1/28/2024 6:45,Running,,1503.17,0.05,62.597,81.563,1.14,nan,62.16,14.69,378,1.6755,79.852
Conveyor Belt 4,1/28/2024 7:00,Running,,1503.54,0.05,62.565,82.127,1.24,315.21,61.04,15.18,376.93,1.67525,79.779
Conveyor Belt 4,1/28/2024 7:15,Running,,1499.35,0.05,105.003,81.725,1.12,281.15,61.96,20.71,379.75,1.675,79.706
Conveyor Belt 4,1/28/2024 7:30,Running,,1495.89,0.06,104.551,82.251,1.29,287.37,62.94,20.23,382.08,1.67475,79.633
Conveyor Belt 4,1/28/2024 7:45,Running,,1503.74,0.04,92.551,82.46,1.1,313.67,64.95,19.85,377.86,1.6745,79.56
Conveyor Belt 4,1/28/2024 8:00,Running,,1491.18,0.05,62.737,83.116,1.1,284.64,64.83,14.49,381.79,1.67425,79.487
Conveyor Belt 4,ERROR,Running,,1509.18,0.05,63.273,82.627,1.22,304.26,58.49,15.09,376.82,1.674,79.414
Conveyor Belt 4,1/28/2024 8:30,Running,,1493.95,0.04,ERROR,82.917,1.15,308.74,62.64,14.76,383.19,1.67375,79.341
Conveyor Belt 4,1/28/2024 8:45,Running,,1494.47,0.06,105.602,83.494,1.38,292.21,55.35,21.78,379.49,1.6735,79.268
Conveyor Belt 4,1/28/2024 9:00,Running,,1493.22,nan,64.396,83.138,,313.87,59.02,15.69,377.59,1.67325,79.195
Conveyor Belt 4,1/28/2024 9:15,Running,,1503.72,0.05,64.518,83.912,1.03,297.8,58.27,14.13,383.91,1.673,79.122
Conveyor Belt 4,nan,Running,,1505.51,0.05,64.5,84.429,1.07,299.11,58.27,14.35,378.09,1.67275,79.049
Conveyor Belt 4,1/28/2024 9:45,Running,,1492.6,0.05,64.762,ERROR,1.36,282.03,62.16,15.78,378.69,1.6725,78.976
Conveyor Belt 4,1/28/2024 10:00,Running,,1500.73,0.05,64.781,84.33,1.26,298.4,60.82,15.31,379.78,1.67225,78.903
Conveyor Belt 4,1/28/2024 10:15,ERROR,,1500.92,0.04,107.178,84.199,1.16,289.06,55.82,19.05,383.06,1.672,78.83
Conveyor Belt 4,1/28/2024 10:30,,,1496.76,0.06,65.442,85.319,nan,293.02,59.74,15.42,381.32,1.67175,78.757
Conveyor Belt 4,1/28/2024 10:45,Running,,1507.65,0.05,65.764,85.499,1.18,301.36,63.16,14.91,384.12,1.6715,78.684
Conveyor Belt 4,1/28/2024 11:00,Running,,1506.8,0.05,65.444,85.23,1.39,294.49,64.54,15.96,384.44,1.67125,78.611
Conveyor Belt 4,nan,Running,,1500.1,0.06,105.908,85.066,1.07,295.16,63.05,19.18,384.82,1.671,
Conveyor Belt 4,1/28/2024 11:30,Running,,1496.11,0.05,66.163,85.713,1.38,303.99,58.17,15.92,376.43,1.67075,78.465
Conveyor Belt 4,1/28/2024 11:45,Running,,1497.1,0.04,66.531,86.055,1.01,319.15,60.57,14.03,377.83,1.6705,78.392
Conveyor Belt 4,1/28/2024 12:00,Running,,1501.79,0.06,66.056,86.438,1.38,311.46,59.18,15.91,383.77,1.67025,78.319
Conveyor Belt 4,1/28/2024 12:15,Running,,1503.77,0.04,66.892,86.808,1.16,319.71,56.59,14.8,383.99,1.67,78.246
Conveyor Belt 4,1/28/2024 12:30,Running,,1508.58,0.06,66.838,86.403,1.23,282.81,60.66,15.17,380.19,1.66975,78.173
Conveyor Belt 4,1/28/2024 12:45,Running,,1493.63,0.06,107.772,86.332,ERROR,283.52,60.38,19.63,384.93,1.6695,78.1
Conveyor Belt 4,1/28/2024 13:00,Running,,1494.09,0.05,67.409,87.401,1.18,292.61,63.76,14.88,375.12,1.66925,78.027
Conveyor Belt 4,1/28/2024 13:15,Running,,1499.64,0.06,ERROR,87.277,1.1,nan,59.44,14.49,375.65,1.669,77.954
Conveyor Belt 4,1/28/2024 13:30,Running,,1507.24,0.05,67.608,87.434,nan,317.22,61.02,15.16,375.06,1.66875,77.881
Conveyor Belt 4,1/28/2024 13:45,Running,,1494.41,0.05,68.421,87.915,1.27,315.24,64.49,15.35,378.02,1.6685,77.808
Conveyor Belt 4,1/28/2024 14:00,Running,,1494.4,0.06,67.824,88.153,1.4,293.16,62.74,16,377.9,1.66825,77.735
Conveyor Belt 4,1/28/2024 14:15,Running,,,0.04,67.977,87.928,1.03,292.2,59.75,14.16,379.93,1.668,77.662
Conveyor Belt 4,1/28/2024 14:30,Running,,1503.61,0.05,68.576,88.517,1.33,308.15,59.85,15.64,380.17,1.66775,77.589
Conveyor Belt 4,1/28/2024 14:45,Running,,1498.66,0.05,96.474,88.478,1.05,285.63,56.17,18.55,375.54,1.6675,77.516
Conveyor Belt 4,1/28/2024 15:00,Running,,1505.6,0.04,69.091,88.167,1.3,313.92,60.26,15.52,380.81,1.66725,77.443
Conveyor Belt 4,1/28/2024 15:15,Running,,1499.18,0.04,68.816,89.137,1.34,299.01,60.49,15.69,377.41,1.667,77.37
Conveyor Belt 4,1/28/2024 15:30,Running,,1496.82,0.05,69.964,88.995,1.32,304.5,62.9,15.58,382.91,1.66675,77.297
Conveyor Belt 4,1/28/2024 15:45,Running,,1496.09,0.06,69.467,89.266,1.16,286.35,56.58,14.82,383.43,1.6665,77.224
Conveyor Belt 4,1/28/2024 16:00,Running,,1501.02,0.06,69.519,89.073,1.05,303.39,58.06,14.24,383.39,1.66625,77.151
Conveyor Belt 4,1/28/2024 16:15,Running,,1505.21,0.04,70.064,89.878,1.16,318.87,58.55,14.82,383.65,1.666,77.078
Conveyor Belt 4,1/28/2024 16:30,Running,,1508.89,0.04,70.461,89.512,1.24,301.58,55.88,15.2,382.59,1.66575,77.005
Conveyor Belt 4,1/28/2024 16:45,Running,,1499.29,0.06,70.686,90.588,1.08,299.84,62.79,14.38,378.19,1.6655,76.932
Conveyor Belt 4,1/28/2024 17:00,Running,,1502.72,0.04,70.643,90.636,1.08,290.84,64.82,14.38,380.52,1.66525,76.859
Conveyor Belt 4,1/28/2024 17:15,Running,,1509.66,0.05,116.016,90.858,1.18,311.51,63.59,19.93,383.9,1.665,76.786
Conveyor Belt 4,nan,Running,,1503.47,0.06,71.294,91.052,1.26,303.69,57.61,15.31,377.56,1.66475,76.713
Conveyor Belt 4,1/28/2024 17:45,Running,,1503.56,0.04,71.129,90.66,1.26,303.29,63.83,15.28,381.51,1.6645,76.64
Conveyor Belt 4,1/28/2024 18:00,Running,,1494.3,0.06,71.319,91.405,1.18,284.07,56.29,14.88,376.31,1.66425,76.567
Conveyor Belt 4,1/28/2024 18:15,Running,,1499.08,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.664,76.494
Conveyor Belt 4,1/28/2024 18:30,Running,,1496.13,0.05,71.837,91.829,1.15,303.69,,14.75,379.92,1.66375,76.421
Conveyor Belt 4,1/28/2024 18:45,Running,,1501.45,0.04,72.659,91.338,1.3,317.62,,15.49,376.91,1.6635,76.348
Conveyor Belt 4,1/28/2024 19:00,,,1491.35,0.05,72.875,91.883,1.11,287.91,64.77,14.53,376.44,1.66325,76.275
Conveyor Belt 4,1/28/2024 19:15,Running,,1493.36,0.06,72.878,92.381,1.04,307.57,63.3,14.2,384.7,1.663,76.202
Conveyor Belt 4,1/28/2024 19:30,Running,,1501.82,0.06,100.911,92.573,1.22,316.28,60.18,19.73,380.72,1.66275,76.129
Conveyor Belt 4,1/28/2024 19:45,Running,,1496.57,0.05,72.862,92.36,1.38,285.7,58.74,nan,377.43,1.6625,76.056
Conveyor Belt 4,1/28/2024 20:00,Running,,1505.83,0.05,118.615,92.413,1.2,290.97,63.98,21.44,379.36,1.66225,75.983
Conveyor Belt 4,1/28/2024 20:15,Running,,1496.86,0.04,73.089,92.677,1.1,294.1,58.9,14.48,,1.662,75.91
Conveyor Belt 4,1/28/2024 20:30,Running,,1490.97,0.04,73.91,93.218,1.15,317.49,64.6,14.73,380.38,1.66175,75.837
Conveyor Belt 4,1/28/2024 20:45,Running,,1495.81,0.04,114.903,93.289,1.19,307.64,59.54,21.48,377.18,1.6615,75.764
Conveyor Belt 4,1/28/2024 21:00,Running,,1491.34,0.04,102.718,93.58,1.3,288.86,55.75,19.62,379.31,1.66125,75.691
Conveyor Belt 4,1/28/2024 21:15,Running,,1497.93,0.06,113.814,93.487,1.34,308.1,59.28,22.65,380.92,1.661,75.618
Conveyor Belt 4,1/28/2024 21:30,Running,,1499.02,0.05,106.632,94.213,1.2,316.37,60.99,21.37,383.16,1.66075,75.545
Conveyor Belt 4,1/28/2024 21:45,Running,,1499.49,0.06,75.218,94.206,1.24,285.67,56.75,15.21,382.96,1.6605,75.472
Conveyor Belt 4,1/28/2024 22:00,Running,,,0.05,75.089,94.3,1.16,311.37,65,14.79,379.97,1.66025,75.399
Conveyor Belt 4,nan,Running,,1499.56,0.04,75.342,ERROR,1.29,306.51,64.62,15.46,380.23,1.66,75.326
Conveyor Belt 4,ERROR,Running,,1501.13,0.05,75.083,94.971,1.11,317.34,56.14,14.55,383.23,1.65975,75.253
Conveyor Belt 4,1/28/2024 22:45,Running,,1506.74,0.05,110.131,95.59,1.25,309.2,55.44,20.71,384.42,1.6595,75.18
Conveyor Belt 4,1/28/2024 23:00,Running,,1502.84,0.05,76.119,95.287,1.39,305.42,62.72,15.93,377,1.65925,75.107
Conveyor Belt 4,1/28/2024 23:15,Running,,ERROR,0.05,75.889,,1.06,312.37,64.7,14.28,377.08,1.659,75.034
Conveyor Belt 4,1/28/2024 23:30,Running,,1498.34,0.04,76.001,95.738,1.28,287.36,57.81,15.42,384.19,1.65875,74.961
Conveyor Belt 4,1/28/2024 23:45,Running,,1495.26,0.05,76.106,95.848,1.3,297.35,58.84,15.49,376.62,1.6585,74.888
Conveyor Belt 4,1/29/2024 0:00,Running,,1490.82,0.04,77.13,96.902,1.36,318.07,55.12,15.79,382.09,1.65825,74.815
Conveyor Belt 4,1/29/2024 0:15,Running,,nan,0.04,77.076,96.975,1.07,295.5,59.68,14.34,376.48,1.658,74.742
Conveyor Belt 4,1/29/2024 0:30,Running,,1503.22,0.06,77.307,96.755,1.21,314.38,58.2,15.03,384.2,1.65775,74.669
Conveyor Belt 4,1/29/2024 0:45,Running,,1508.11,0.04,77.474,97.661,1.29,311.84,56.16,15.43,379.79,1.6575,74.596
Conveyor Belt 4,1/29/2024 1:00,Running,,1498.13,0.06,113.801,97.471,1.07,317.14,55.39,20.74,383.95,1.65725,74.523
Conveyor Belt 4,1/29/2024 1:15,Running,,1494.89,0.05,77.813,97.814,1.33,305.58,62.25,15.65,383.02,1.657,74.45
Conveyor Belt 4,1/29/2024 1:30,Running,,1498.2,0.06,77.622,97.464,1.18,285.96,59.25,14.91,383.54,1.65675,74.377
Conveyor Belt 4,1/29/2024 1:45,Running,,1507.17,0.06,78.487,98.139,1.24,298.84,58.93,15.21,377.37,1.6565,74.304
Conveyor Belt 4,1/29/2024 2:00,Running,,1507.43,0.06,78.294,97.877,1.07,307.51,61.77,14.36,377.28,1.65625,74.231
Conveyor Belt 4,1/29/2024 2:15,Running,,1502.35,0.05,78.561,98.96,1.17,308.73,62.23,14.87,377.47,1.656,74.158
Conveyor Belt 4,1/29/2024 2:30,Running,,1507.39,0.05,78.848,98.676,ERROR,312.55,61.44,14.89,383.94,1.65575,74.085
Conveyor Belt 4,1/29/2024 2:45,Running,,1504.49,0.05,108.286,99.41,1.32,293.46,63.05,20.31,384.45,1.6555,74.012
Conveyor Belt 4,1/29/2024 3:00,Maintenance,Clean the Conveyor,1490,0.04,60,80,1,280,55,14,375,1.6555,74.012
Conveyor Belt 4,1/29/2024 3:15,Maintenance,Check for Damage,1490,0.04,,80,1,280,55,14,375,1.6555,74.012
Conveyor Belt 4,1/29/2024 3:30,Maintenance,Check for Misalignment,1490,0.04,60,80,1,280,55,14,375,1.6555,74.012
Conveyor Belt 4,1/29/2024 3:45,Maintenance,Check Belt Tension,1490,0.04,60,80,1,280,55,14,375,1.6555,74.012
Conveyor Belt 4,1/29/2024 4:00,Maintenance,Examine Belt Joints,1490,0.04,60,80,1,280,55,14,375,1.6555,74.012
Conveyor Belt 4,1/29/2024 4:15,Maintenance,Inspect Safety Guards,1490,0.04,60,80,1,280,55,14,375,1.6555,74.012
Conveyor Belt 4,1/29/2024 4:30,Maintenance,Check Belt Cleaners and Scrapers,1490,0.04,60,80,1,280,55,14,375,1.6555,74.012
Conveyor Belt 4,1/29/2024 4:45,Running,,1497.61,0.04,60.039,80.197,1.31,283.41,58.03,15.53,381.71,1.65525,73.939
Conveyor Belt 4,1/29/2024 5:00,Running,,1502.78,0.05,60.82,80.187,1.24,318.5,58.66,15.21,382.02,1.655,
Conveyor Belt 4,1/29/2024 5:15,Running,,1492.64,0.05,60.631,80.033,1.37,308.61,58.19,15.87,383.58,,73.793
Conveyor Belt 4,1/29/2024 5:30,Running,,1494.29,0.05,ERROR,80.606,1.39,303.8,55.75,20.93,375.78,1.6545,73.72
Conveyor Belt 4,1/29/2024 5:45,Running,,1502.74,0.05,60.899,80.76,1.06,299.1,60.6,14.29,384.55,1.65425,73.647
Conveyor Belt 4,1/29/2024 6:00,Running,,1498.91,0.04,61.513,nan,1.16,286.42,64.25,14.81,379.14,1.654,73.574
Conveyor Belt 4,1/29/2024 6:15,Running,,1500.43,0.05,61.767,81.078,1.21,287.82,64.83,15.05,384.57,1.65375,73.501
Conveyor Belt 4,1/29/2024 6:30,Running,,1492.73,0.06,61.631,81.415,1.07,285.96,57.92,14.33,379.4,1.6535,73.428
Conveyor Belt 4,1/29/2024 6:45,Running,,1503.17,0.05,99.191,81.563,1.14,315.87,62.16,20.69,378,1.65325,73.355
Conveyor Belt 4,1/29/2024 7:00,Running,,1503.54,0.05,90.168,82.127,1.24,315.21,61.04,19.82,376.93,1.653,73.282
Conveyor Belt 4,1/29/2024 7:15,Running,,1499.35,,105.352,81.725,1.12,281.15,61.96,20.19,379.75,1.65275,73.209
Conveyor Belt 4,1/29/2024 7:30,Running,,1495.89,0.06,63.05,82.251,1.29,287.37,62.94,15.47,382.08,1.6525,73.136
Conveyor Belt 4,1/29/2024 7:45,Running,,1503.74,ERROR,98.89699999999999,82.46,1.1,313.67,64.95,19.77,377.86,1.65225,73.063
Conveyor Belt 4,1/29/2024 8:00,Running,,1491.18,0.05,62.737,83.116,1.1,284.64,64.83,14.49,381.79,1.652,72.99
Conveyor Belt 4,1/29/2024 8:15,Running,,1509.18,0.05,97.27000000000001,82.627,1.22,304.26,58.49,20.58,ERROR,1.65175,72.917
Conveyor Belt 4,1/29/2024 8:30,Running,,1493.95,0.04,98.80799999999999,82.917,1.15,308.74,62.64,20.4,383.19,1.6515,72.844
Conveyor Belt 4,1/29/2024 8:45,Running,,1494.47,0.06,63.926,83.494,1.38,292.21,55.35,15.88,379.49,1.65125,
Conveyor Belt 4,1/29/2024 9:00,Running,,1493.22,0.06,64.396,83.138,1.34,313.87,59.02,15.69,377.59,1.651,72.698
Conveyor Belt 4,1/29/2024 9:15,Running,,1503.72,,64.518,83.912,1.03,297.8,58.27,14.13,383.91,1.65075,72.625
Conveyor Belt 4,1/29/2024 9:30,Running,,1505.51,0.05,97.187,ERROR,1.07,,58.27,20.29,378.09,1.6505,72.552
Conveyor Belt 4,1/29/2024 9:45,Running,,1492.6,0.05,64.762,83.739,1.36,282.03,62.16,15.78,378.69,1.65025,72.479
Conveyor Belt 4,1/29/2024 10:00,Running,,1500.73,0.05,64.781,84.33,1.26,298.4,60.82,15.31,379.78,1.65,72.406
Conveyor Belt 4,1/29/2024 10:15,Running,,1500.92,0.04,64.565,84.199,1.16,289.06,55.82,14.78,383.06,1.64975,72.333
Conveyor Belt 4,1/29/2024 10:30,Running,,1496.76,0.06,98.345,85.319,1.28,293.02,59.74,20.85,381.32,1.6495,72.26
Conveyor Belt 4,ERROR,Running,,1507.65,0.05,65.764,85.499,1.18,301.36,63.16,14.91,384.12,1.64925,72.187
Conveyor Belt 4,1/29/2024 11:00,Running,,1506.8,0.05,65.444,85.23,1.39,nan,64.54,15.96,384.44,1.649,72.114
Conveyor Belt 4,1/29/2024 11:15,Running,,1500.1,0.06,104.791,85.066,1.07,295.16,63.05,20.84,384.82,1.64875,72.041
Conveyor Belt 4,1/29/2024 11:30,Running,,1496.11,0.05,66.163,85.713,1.38,303.99,58.17,15.92,376.43,1.6485,71.968
Conveyor Belt 4,1/29/2024 11:45,Running,,1497.1,0.04,66.531,86.055,1.01,319.15,60.57,14.03,377.83,1.64825,71.895
Conveyor Belt 4,1/29/2024 12:00,Running,,1501.79,0.06,95.777,86.438,1.38,311.46,59.18,20.87,383.77,1.648,
Conveyor Belt 4,1/29/2024 12:15,Running,,1503.77,0.04,103.976,86.808,1.16,319.71,56.59,18.99,383.99,1.64775,71.749
Conveyor Belt 4,1/29/2024 12:30,Running,,1508.58,0.06,66.838,86.403,1.23,282.81,60.66,15.17,380.19,1.6475,71.676
Conveyor Belt 4,1/29/2024 12:45,Running,,1493.63,0.06,67.242,86.332,1.23,283.52,,15.16,384.93,1.64725,71.603
Conveyor Belt 4,1/29/2024 13:00,Running,,1494.09,0.05,67.409,87.401,1.18,292.61,63.76,14.88,375.12,1.647,71.53
Conveyor Belt 4,1/29/2024 13:15,Running,,1499.64,0.06,98.06,87.277,1.1,281.69,59.44,20.59,375.65,1.64675,71.457
Conveyor Belt 4,1/29/2024 13:30,Running,,1507.24,0.05,111.49,87.434,1.23,317.22,61.02,21.42,375.06,1.6465,71.384
,1/29/2024 13:45,Running,,1494.41,0.05,106.556,87.915,1.27,315.24,64.49,21.25,ERROR,1.64625,71.311
Conveyor Belt 4,1/29/2024 14:00,Running,,1494.4,0.06,101.023,88.153,1.4,293.16,62.74,20.98,377.9,1.646,71.238
Conveyor Belt 4,1/29/2024 14:15,Running,,nan,0.04,67.977,87.928,1.03,292.2,59.75,14.16,379.93,1.64575,71.165
Conveyor Belt 4,1/29/2024 14:30,Running,,1503.61,0.05,68.576,88.517,1.33,,59.85,15.64,380.17,1.6455,71.092
Conveyor Belt 4,1/29/2024 14:45,Running,,nan,0.05,105.086,88.478,1.05,285.63,56.17,18.6,375.54,1.64525,71.019
Conveyor Belt 4,1/29/2024 15:00,Running,,1505.6,0.04,69.091,88.167,1.3,313.92,60.26,15.52,380.81,1.645,70.946
Conveyor Belt 4,1/29/2024 15:15,Running,,1499.18,0.04,68.816,89.137,1.34,299.01,60.49,15.69,377.41,1.64475,70.873
Conveyor Belt 4,1/29/2024 15:30,Running,,1496.82,,69.964,88.995,1.32,304.5,62.9,15.58,382.91,1.6445,70.8
Conveyor Belt 4,1/29/2024 15:45,Running,,1496.09,0.06,69.467,89.266,1.16,286.35,56.58,14.82,383.43,1.64425,70.727
Conveyor Belt 4,1/29/2024 16:00,Running,,ERROR,0.06,ERROR,89.073,1.05,303.39,58.06,14.24,nan,1.644,70.654
Conveyor Belt 4,1/29/2024 16:15,Running,,1505.21,0.04,70.064,89.878,1.16,318.87,58.55,14.82,383.65,1.64375,70.581
Conveyor Belt 4,1/29/2024 16:30,Running,,1508.89,0.04,70.461,89.512,1.24,301.58,55.88,15.2,382.59,1.6435,70.508
Conveyor Belt 4,1/29/2024 16:45,Running,,1499.29,0.06,114.096,90.588,1.08,299.84,62.79,21.33,378.19,1.64325,70.435
Conveyor Belt 4,1/29/2024 17:00,Running,,1502.72,0.04,70.643,90.636,1.08,290.84,64.82,14.38,ERROR,1.643,70.362
Conveyor Belt 4,1/29/2024 17:15,Running,,1509.66,0.05,71.315,90.858,1.18,311.51,63.59,14.91,383.9,,70.289
Conveyor Belt 4,1/29/2024 17:30,Running,,1503.47,0.06,71.294,91.052,1.26,303.69,57.61,15.31,377.56,1.6425,70.216
Conveyor Belt 4,1/29/2024 17:45,Running,,nan,0.04,71.129,90.66,1.26,303.29,63.83,15.28,381.51,1.64225,70.143
Conveyor Belt 4,1/29/2024 18:00,Running,,1494.3,0.06,71.319,91.405,1.18,284.07,56.29,14.88,376.31,1.642,70.07
Conveyor Belt 4,1/29/2024 18:15,Running,,1499.08,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.64175,69.997
Conveyor Belt 4,1/29/2024 18:30,Running,,ERROR,0.05,71.837,91.829,1.15,303.69,62.82,14.75,379.92,1.6415,69.924
Conveyor Belt 4,1/29/2024 18:45,Running,,1501.45,0.04,99.718,91.338,1.3,317.62,57.98,21.06,376.91,1.64125,69.851
Conveyor Belt 4,1/29/2024 19:00,Running,,1491.35,0.05,72.875,91.883,1.11,287.91,64.77,14.53,376.44,1.641,69.778
Conveyor Belt 4,1/29/2024 19:15,Running,,1493.36,0.06,72.878,92.381,1.04,307.57,63.3,14.2,384.7,1.64075,69.705
Conveyor Belt 4,1/29/2024 19:30,Running,,1501.82,0.06,72.557,92.573,1.22,316.28,60.18,15.09,380.72,1.6405,69.632
Conveyor Belt 4,1/29/2024 19:45,Running,,1496.57,0.05,72.862,92.36,1.38,285.7,58.74,15.89,377.43,1.64025,69.559
Conveyor Belt 4,1/29/2024 20:00,Running,,1505.83,0.05,73.741,92.413,1.2,290.97,63.98,15.01,379.36,1.64,69.486
Conveyor Belt 4,,Running,,1496.86,0.04,117.773,92.677,1.1,294.1,58.9,20.69,375.32,1.63975,69.413
Conveyor Belt 4,1/29/2024 20:30,Running,,1490.97,0.04,73.91,93.218,1.15,317.49,64.6,14.73,380.38,1.6395,69.34
Conveyor Belt 4,1/29/2024 20:45,Running,,1495.81,0.04,117.126,93.289,1.19,307.64,59.54,20.43,377.18,1.63925,69.267
Conveyor Belt 4,1/29/2024 21:00,Running,,1491.34,0.04,74.179,93.58,1.3,288.86,55.75,15.5,379.31,1.639,69.194
Conveyor Belt 4,1/29/2024 21:15,Running,,1497.93,0.06,117.76,93.487,1.34,308.1,59.28,19.74,380.92,1.63875,69.121
Conveyor Belt 4,1/29/2024 21:30,Running,,1499.02,0.05,74.23,94.213,1.2,316.37,60.99,14.98,383.16,1.6385,69.048
Conveyor Belt 4,1/29/2024 21:45,Running,,1499.49,0.06,75.218,94.206,1.24,285.67,56.75,15.21,382.96,1.63825,68.975
Conveyor Belt 4,1/29/2024 22:00,nan,,1490.69,0.05,75.089,94.3,1.16,311.37,65,14.79,379.97,1.638,68.902
Conveyor Belt 4,1/29/2024 22:15,Running,,1499.56,0.04,ERROR,94.554,1.29,306.51,64.62,15.46,380.23,1.63775,68.829
,1/29/2024 22:30,Running,,1501.13,0.05,75.083,94.971,1.11,317.34,56.14,14.55,383.23,1.6375,68.756
Conveyor Belt 4,1/29/2024 22:45,Running,,1506.74,0.05,75.549,95.59,1.25,309.2,55.44,15.23,384.42,,68.683
Conveyor Belt 4,1/29/2024 23:00,Running,,1502.84,0.05,76.119,95.287,1.39,305.42,62.72,15.93,377,1.637,68.61
ERROR,1/29/2024 23:15,Running,,1503.36,0.05,ERROR,95.888,1.06,312.37,64.7,14.28,377.08,1.63675,68.537
Conveyor Belt 4,1/29/2024 23:30,Running,,1498.34,0.04,76.001,95.738,1.28,287.36,57.81,15.42,ERROR,1.6365,68.464
Conveyor Belt 4,1/29/2024 23:45,Running,,1495.26,0.05,ERROR,95.848,1.3,297.35,58.84,15.49,376.62,1.63625,68.391
Conveyor Belt 4,1/30/2024 0:00,Running,,1490.82,0.04,112.995,96.902,1.36,318.07,55.12,20.97,382.09,1.58,68.318
Conveyor Belt 4,1/30/2024 0:15,Running,,1498.37,0.04,77.076,96.975,1.07,295.5,59.68,14.34,376.48,1.5795,68.245
Conveyor Belt 4,1/30/2024 0:30,Running,,1503.22,0.06,77.307,nan,1.21,314.38,58.2,15.03,384.2,1.57925,68.172
Conveyor Belt 4,1/30/2024 0:45,Running,,1508.11,0.04,112.619,97.661,1.29,311.84,56.16,20.64,379.79,1.579,68.099
Conveyor Belt 4,1/30/2024 1:00,Running,,1498.13,0.06,115.78,97.471,1.07,317.14,55.39,20.44,383.95,1.57875,68.026
Conveyor Belt 4,1/30/2024 1:15,Running,,1494.89,0.05,77.813,97.814,1.33,305.58,62.25,15.65,383.02,1.5785,67.953
nan,1/30/2024 1:30,Running,,1498.2,0.06,77.622,97.464,1.18,285.96,59.25,14.91,383.54,1.57825,67.88
Conveyor Belt 4,1/30/2024 1:45,Running,,1507.17,0.06,78.487,98.139,1.24,298.84,58.93,15.21,377.37,1.578,67.807
Conveyor Belt 4,1/30/2024 2:00,Running,,1507.43,0.06,78.294,97.877,1.07,307.51,61.77,14.36,377.28,1.57775,67.734
Conveyor Belt 4,1/30/2024 2:15,Running,,1502.35,0.05,78.561,98.96,1.17,308.73,62.23,14.87,377.47,1.5775,67.661
Conveyor Belt 4,1/30/2024 2:30,Running,,1507.39,0.05,108.969,98.676,1.18,312.55,61.44,20.42,383.94,1.57725,67.588
Conveyor Belt 4,1/30/2024 2:45,Running,,1504.49,0.05,78.603,99.41,1.32,293.46,63.05,15.58,384.45,1.577,67.515
Conveyor Belt 4,1/30/2024 3:00,Maintenance,Clean the Conveyor,1490,0.04,60,80,1,280,55,14,375,1.577,100
Conveyor Belt 4,1/30/2024 3:15,Maintenance,Check for Damage,1490,0.04,60,80,1,280,55,14,375,1.577,100
Conveyor Belt 4,1/30/2024 3:30,Maintenance,Check for Misalignment,1490,0.04,60,80,1,280,55,14,375,1.577,100
Conveyor Belt 4,1/30/2024 3:45,Maintenance,Check Belt Tension,1490,0.04,60,80,1,280,55,14,375,1.577,100
Conveyor Belt 4,1/30/2024 4:00,Maintenance,Examine Belt Joints,1490,0.04,60,ERROR,1,280,55,14,375,1.577,100
Conveyor Belt 4,1/30/2024 4:15,Maintenance,Inspect Safety Guards,1490,0.04,60,80,1,280,55,14,375,1.577,100
Conveyor Belt 4,1/30/2024 4:30,Maintenance,Check Belt Cleaners and Scrapers,1490,0.04,60,80,1,280,55,14,375,1.577,100
Conveyor Belt 4,1/30/2024 4:45,Running,,1497.61,0.04,60.039,80.197,1.31,283.41,58.03,15.53,381.71,1.57675,99.927
Conveyor Belt 4,1/30/2024 5:00,Running,,1502.78,0.05,60.82,80.187,1.24,318.5,58.66,15.21,382.02,1.5765,99.854
Conveyor Belt 4,1/30/2024 5:15,Running,,1492.64,nan,60.631,80.033,1.37,308.61,58.19,15.87,383.58,1.57625,99.781
Conveyor Belt 4,1/30/2024 5:30,Running,,1494.29,0.05,60.636,80.606,1.39,303.8,55.75,15.97,375.78,1.576,99.708
